C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\center_2026_04_08_18_43_22_401.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\left_2026_04_08_18_43_22_401.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\right_2026_04_08_18_43_22_401.jpg,0,0,0,18.23064
C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\center_2026_04_08_18_43_22_468.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\left_2026_04_08_18_43_22_468.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\right_2026_04_08_18_43_22_468.jpg,0,0,0,18.11837
C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\center_2026_04_08_18_43_22_536.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\left_2026_04_08_18_43_22_536.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\right_2026_04_08_18_43_22_536.jpg,0,0,0,18.01048
C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\center_2026_04_08_18_43_22_605.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\left_2026_04_08_18_43_22_605.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\right_2026_04_08_18_43_22_605.jpg,0,0,0,17.86758
C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\center_2026_04_08_18_43_22_673.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\left_2026_04_08_18_43_22_673.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\right_2026_04_08_18_43_22_673.jpg,0,0,0,17.74086
C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\center_2026_04_08_18_43_22_741.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\left_2026_04_08_18_43_22_741.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\right_2026_04_08_18_43_22_741.jpg,0,0,0,17.68633
C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\center_2026_04_08_18_43_22_809.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\left_2026_04_08_18_43_22_809.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\right_2026_04_08_18_43_22_809.jpg,0,0,0,17.65203
C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\center_2026_04_08_18_43_22_877.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\left_2026_04_08_18_43_22_877.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\right_2026_04_08_18_43_22_877.jpg,0,0,0,17.16534
C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\center_2026_04_08_18_43_22_945.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\left_2026_04_08_18_43_22_945.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\right_2026_04_08_18_43_22_945.jpg,0,0,0,16.95453
C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\center_2026_04_08_18_43_23_012.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\left_2026_04_08_18_43_23_012.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\right_2026_04_08_18_43_23_012.jpg,0,0,0,17.37014
C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\center_2026_04_08_18_43_23_080.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\left_2026_04_08_18_43_23_080.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\right_2026_04_08_18_43_23_080.jpg,0,0,0,16.72795
C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\center_2026_04_08_18_43_23_148.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\left_2026_04_08_18_43_23_148.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\right_2026_04_08_18_43_23_148.jpg,0,0,0,16.58761
C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\center_2026_04_08_18_43_23_217.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\left_2026_04_08_18_43_23_217.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\right_2026_04_08_18_43_23_217.jpg,0,0,0,17.02617
C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\center_2026_04_08_18_43_23_284.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\left_2026_04_08_18_43_23_284.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\right_2026_04_08_18_43_23_284.jpg,0,0,0,16.89064
C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\center_2026_04_08_18_43_23_352.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\left_2026_04_08_18_43_23_352.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\right_2026_04_08_18_43_23_352.jpg,0,0,0,16.24321
C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\center_2026_04_08_18_43_23_421.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\left_2026_04_08_18_43_23_421.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\right_2026_04_08_18_43_23_421.jpg,0,0,0,16.68987
C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\center_2026_04_08_18_43_23_488.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\left_2026_04_08_18_43_23_488.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\right_2026_04_08_18_43_23_488.jpg,0,0,0,16.558
C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\center_2026_04_08_18_43_23_555.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\left_2026_04_08_18_43_23_555.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\right_2026_04_08_18_43_23_555.jpg,0,0,0,15.91064
C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\center_2026_04_08_18_43_23_624.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\left_2026_04_08_18_43_23_624.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\right_2026_04_08_18_43_23_624.jpg,0,0,0,15.78313
C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\center_2026_04_08_18_43_23_692.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\left_2026_04_08_18_43_23_692.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\right_2026_04_08_18_43_23_692.jpg,0,0,0,16.2384
C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\center_2026_04_08_18_43_23_761.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\left_2026_04_08_18_43_23_761.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\right_2026_04_08_18_43_23_761.jpg,0,0,0,16.11559
C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\center_2026_04_08_18_43_23_828.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\left_2026_04_08_18_43_23_828.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\right_2026_04_08_18_43_23_828.jpg,0,0,0,15.49032
C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\center_2026_04_08_18_43_23_896.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\left_2026_04_08_18_43_23_896.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\right_2026_04_08_18_43_23_896.jpg,0,0,0,15.92879
C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\center_2026_04_08_18_43_23_966.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\left_2026_04_08_18_43_23_966.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\right_2026_04_08_18_43_23_966.jpg,0,0,0,15.80254
C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\center_2026_04_08_18_43_24_033.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\left_2026_04_08_18_43_24_033.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\right_2026_04_08_18_43_24_033.jpg,0,0,0,15.18497
C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\center_2026_04_08_18_43_24_102.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\left_2026_04_08_18_43_24_102.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\right_2026_04_08_18_43_24_102.jpg,0,0,0,15.06222
C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\center_2026_04_08_18_43_24_169.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\left_2026_04_08_18_43_24_169.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\right_2026_04_08_18_43_24_169.jpg,0,0,0,15.49039
C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\center_2026_04_08_18_43_24_236.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\left_2026_04_08_18_43_24_236.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\right_2026_04_08_18_43_24_236.jpg,0,0,0,14.87946
C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\center_2026_04_08_18_43_24_303.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\left_2026_04_08_18_43_24_303.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\right_2026_04_08_18_43_24_303.jpg,0,0,0,14.7587
C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\center_2026_04_08_18_43_24_372.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\left_2026_04_08_18_43_24_372.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\right_2026_04_08_18_43_24_372.jpg,0,0,0,15.18369
C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\center_2026_04_08_18_43_24_440.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\left_2026_04_08_18_43_24_440.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\right_2026_04_08_18_43_24_440.jpg,0,0,0,14.57923
C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\center_2026_04_08_18_43_24_509.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\left_2026_04_08_18_43_24_509.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\right_2026_04_08_18_43_24_509.jpg,0,0,0,14.46071
C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\center_2026_04_08_18_43_24_576.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\left_2026_04_08_18_43_24_576.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\right_2026_04_08_18_43_24_576.jpg,0,0,0,14.88267
C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\center_2026_04_08_18_43_24_643.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\left_2026_04_08_18_43_24_643.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\right_2026_04_08_18_43_24_643.jpg,0,0,0,14.76386
C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\center_2026_04_08_18_43_24_712.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\left_2026_04_08_18_43_24_712.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\right_2026_04_08_18_43_24_712.jpg,0,0,0,14.16724
C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\center_2026_04_08_18_43_24_779.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\left_2026_04_08_18_43_24_779.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\right_2026_04_08_18_43_24_779.jpg,0,0,0,14.58634
C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\center_2026_04_08_18_43_24_846.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\left_2026_04_08_18_43_24_846.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\right_2026_04_08_18_43_24_846.jpg,0,0,0,14.46776
C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\center_2026_04_08_18_43_24_916.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\left_2026_04_08_18_43_24_916.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\right_2026_04_08_18_43_24_916.jpg,0,0,0,13.89448
C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\center_2026_04_08_18_43_24_985.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\left_2026_04_08_18_43_24_985.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\right_2026_04_08_18_43_24_985.jpg,0,0,0,13.79525
C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\center_2026_04_08_18_43_25_053.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\left_2026_04_08_18_43_25_053.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\right_2026_04_08_18_43_25_053.jpg,0,0,0,14.16904
C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\center_2026_04_08_18_43_25_122.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\left_2026_04_08_18_43_25_122.jpg,C:\Users\Ahmad\OneDrive\Documents\Ahmad\0_Seneca\0_Semester 7\CVI620NSB\0_Final Project\training_data\IMG\right_2026_04_08_18_43_25_122.jpg,0,0,0,14.06237
